g46,HiC_scaffold_1,107715,108695,22.16529785148981,139.6616129284404,89.69150391585087,347.79686196921523,213.5114063119549,229.8709142993084,A
g47,HiC_scaffold_1,109255,110404,265.2686512239515,34.53656882361311,36.4016380174978,27.327313142788373,32.32664608923639,86.96497500402349,A
g48,HiC_scaffold_1,110572,111859,13.059326244617548,44.73383663294911,37.18020840502633,37.03056248543803,36.2576037421549,36.00801020606419,A
g49,HiC_scaffold_1,112267,114023,116.87381757201628,216.507314688642,58.82451117495178,96.59839932055502,80.3648561782052,50.49445541966112,A
g50,HiC_scaffold_1,114204,114966,24.601723987678405,10.93781833381832,12.484548945269712,25.009119970702805,21.410162574097228,20.60640057770357,A
g51,HiC_scaffold_1,115035,116648,11.048849373101252,5.099636705710784,8.554283464268217,8.99745765405941,6.732639212018404,4.847190635056339,A
g52,HiC_scaffold_1,116723,118835,8.730036713489023,3.4227428953802743,6.256617304025748,3.2264231719703123,2.792365169504034,2.075145358476296,A
g53,HiC_scaffold_1,118957,121944,6.161179127710534,3.8251594858229625,9.7372712783982,6.235204413158156,7.697093570788315,5.43244865610032,A
g54,HiC_scaffold_1,122218,123997,4.522837799416182,2.2983617885202854,6.468533423649559,2.000173772278808,6.361453917369728,1.4020074312835376,A
g55,HiC_scaffold_1,124071,125749,14.851942527245882,3.616434891093612,9.324849007921411,4.047333744687903,7.254840064905743,3.025381673710851,A
g56,HiC_scaffold_1,125846,129479,5.576002602893746,4.178828576709348,3.284607200926273,8.016591882234362,5.277805202038073,4.873985497504233,A
g57,HiC_scaffold_1,129801,134698,4.0131817586733165,1.6897512676372166,2.875562965747801,7.558823372410592,7.746330528482915,8.934037302294701,A
g58,HiC_scaffold_1,134739,137213,49.85088811272145,19.735009837270805,15.707888084574122,29.75963314781448,26.38643606655776,33.44418469938869,A
g59,HiC_scaffold_1,140279,142756,6.808095938025435,0.1191382959020476,0.3784475780609477,3.6578613666232185,2.487084318734053,7.6455614626424975,A
g60,HiC_scaffold_1,142764,143852,8.006198938943323,9.58854344817996,17.12396274607049,19.80440016245256,17.12549212552819,16.09301710110905,A
g61,HiC_scaffold_1,144079,144784,30.03240329323927,2.6331559528898776,26.30644918885326,9.292783843862797,31.06704339405412,13.998338170674144,A
g62,HiC_scaffold_1,145532,146309,13.908846187050248,0.1530364069042907,0.7301092837765195,13.771327036990748,21.201158868266727,29.1036174714355,A
g63,HiC_scaffold_1,146611,147541,1.9144896026391875,0.0867225719338613,0.304997265319546,3.243256354287651,1.7468118523396932,1.4275166183743755,A
g66,HiC_scaffold_1,152483,153503,15.926485895794915,23.03122676431192,12.278606357007105,12.205819609207518,10.163373128412518,4.757345429742541,A
g67,HiC_scaffold_1,153619,154648,0.7034082547755682,18.011435345325467,35.94956265177112,17.351883919130476,17.68970946310321,1.855671339818686,A
g68,HiC_scaffold_1,155112,156777,1.3606807938240943,8.219828364292045,6.533691738140163,5.1792908008428125,6.402106173470032,3.2517646890515897,A
g69,HiC_scaffold_1,158300,159410,19.762842150995983,16.209220961701647,2.1840004410492004,18.831505509165723,53.41738043082657,32.65739424861465,A
g70,HiC_scaffold_1,159743,162476,33.9201535847753,36.116652163219854,55.1916862862545,19.04871142537235,34.61180723902685,26.067562518613546,A
g71,HiC_scaffold_1,162620,164339,5.146696176635997,31.95675021386984,40.19494026379351,82.96651788498963,59.47907778332075,87.92199617455697,A
g72,HiC_scaffold_1,164463,165143,6.2320164980760735,19.34815119652308,9.067403328268531,26.189593162925387,14.560328016645538,21.64756924344205,A
g73,HiC_scaffold_1,165233,166403,85.65234137379511,1.7489592264923155,2.552753768826282,8.547549272849793,5.687716345372773,8.256620185604493,A
g74,HiC_scaffold_1,166665,168361,9.676694285507144,13.401521975059213,16.77186334415137,99.24443832054774,79.17737997133094,56.97776055779147,A
g75,HiC_scaffold_1,168796,170506,2.111504683618399,2.8198835687196206,9.26643491296698,19.335927675025072,14.893339459932635,14.73910023998056,A
g76,HiC_scaffold_1,170714,173775,0.5721601413615937,2.216981713256839,59.25506246372144,17.269219918029172,18.02539350041519,17.137917184636223,A
g77,HiC_scaffold_1,173812,176160,3.945008607725284,11.384224222115304,151.6987752755288,167.49850726373776,134.99004982993148,224.2815453403429,A
g78,HiC_scaffold_1,176489,177488,14.233053095943491,16.935925493589828,23.18110626554536,20.38973264789076,17.09649935219221,24.07147914801065,A
g79,HiC_scaffold_1,177810,179109,0.204367763835415,0.0,0.0824247606520195,1.2017656955946303,0.5617878717806524,1.0210549879235835,A
g81,HiC_scaffold_1,183341,184264,14.282786374415068,23.59257025202277,15.327305094421938,19.58489396970291,18.716789403926867,22.134145161404494,A
g82,HiC_scaffold_1,184459,186004,49.695766422443526,262.78095780082475,241.0957662806205,143.516892174361,223.9597450943107,58.95252525526779,A
g83,HiC_scaffold_1,186173,187031,31.909834648651795,21.54326127965669,15.91981540160436,16.075627545540964,17.160431072303,13.981943137443276,A
g84,HiC_scaffold_1,187127,191606,11.72717748228401,3.240053681712859,14.162754819969823,51.87089076103685,35.6263679850758,102.18037947584446,A
g85,HiC_scaffold_1,192927,196264,5.514331671079125,32.5523638337381,21.010345853262635,21.46831400680812,16.22116173229637,19.914719912396325,A
g86,HiC_scaffold_1,196660,197513,8.468085400345839,15.103797269948686,14.753363153505065,47.23381160074264,44.397134155847056,40.694980965856985,A
g87,HiC_scaffold_1,197657,199962,7.702348839063207,4.555535697501648,16.57708246919705,17.59929050969415,10.241782405846289,19.0447500167063,A
g88,HiC_scaffold_1,200150,200594,1.638044002769552,0.5449458912060209,0.4013112398744981,33.15595006592746,15.064237357034331,37.05841773192665,A
g91,HiC_scaffold_1,210628,212788,12.075984853346306,20.464500094918662,9.803196150785109,45.08790250947527,35.82083078875129,55.278056357486165,A
g92,HiC_scaffold_1,213154,214296,120.31378171891711,508.14883645913005,775.0871568693549,1478.428365959,1672.3064741293542,3220.1577289165134,A
g93,HiC_scaffold_1,214641,215916,95.20304166680336,32.05399086559912,44.66699144825152,53.51353147693163,79.93409637497868,56.64566951517161,A
g94,HiC_scaffold_1,217485,218931,104.9141647946612,27.00151957728484,96.75106802964928,44.141605307524,32.589542197713364,60.36424102043824,A
g96,HiC_scaffold_1,224110,226435,0.0167399453980612,0.0,0.0,0.2559902952738088,0.1041672628731658,0.2509442519589467,A
g97,HiC_scaffold_1,226466,229010,0.0152988887777092,0.0,0.0,3.913501527236877,2.257129068444163,7.117636550800218,A
g98,HiC_scaffold_1,230853,231813,6.486762463054113,44.04734109274612,36.49663073212051,21.52460988819876,16.798162479426146,9.564767344260645,A
g99,HiC_scaffold_1,231964,234322,48.17023531014414,13.178897912263064,7.756435828983717,20.78687560561796,15.325513727231916,17.445328120531816,A
g100,HiC_scaffold_1,234478,237028,62.98922332633192,29.104863861194872,3.509442395095572,30.666591886530792,22.78558702448628,18.60693196611568,A
g101,HiC_scaffold_1,237196,237688,1147.9671330382707,75.25143398463489,44.006239505414186,170.4458034561388,86.70105101462241,138.31372996922684,A
g102,HiC_scaffold_1,237861,238891,11.112836157432838,12.72967400120076,7.922729823920141,19.39677534109417,9.666131560547605,15.588570126583832,A
g103,HiC_scaffold_1,239052,241596,36.935680588560416,17.217790841701905,3.943241854558321,27.91996980124582,23.7389751651914,17.23798783109263,A
g104,HiC_scaffold_1,241752,244011,94.09751677394996,69.56109774600142,126.07896552279088,47.32197514535749,57.17032081032008,41.88701495761504,A
g107,HiC_scaffold_1,249101,250931,0.0,0.0216592510318094,0.0,0.0,0.0,0.0,A
g124,HiC_scaffold_1,300562,302632,4.2493511967168,7.778531279831025,14.117199441100992,24.235290869136072,15.347699442263362,19.0611018028062,A
g125,HiC_scaffold_1,302938,303839,32.21465030715245,10.61039841826702,15.82446650167081,21.8201077317429,25.91907006495751,27.7360744005682,A
g126,HiC_scaffold_1,303919,306889,5.5238792320319945,1.893923379145909,2.4374312719832583,3.6436688896884304,2.459557629409084,17.04141386245472,A
g127,HiC_scaffold_1,307111,307606,1.6089316680133587,6.194252172251979,3.970949167679401,10.037186533345618,6.454811980584811,7.078328038920997,A
g128,HiC_scaffold_1,307667,308507,24.08197769309583,19.36083214176612,30.2057614454794,33.246583601717745,24.56934902149296,34.74623761082013,A
g129,HiC_scaffold_1,308935,309205,376.1698495149494,75.61211167774536,93.15713317953488,180.21558929281824,163.31176669115837,230.7081743736937,A
g130,HiC_scaffold_1,309777,311688,5.447916585164162,6.497796993705764,18.441846164579363,14.948529885951746,13.466547229095706,10.580557752299258,A
g131,HiC_scaffold_1,311822,313412,4.962173241277208,12.754181758832246,14.57532854505822,17.471703919418804,13.31981412502289,14.088225085207224,A
g132,HiC_scaffold_1,314150,315164,107.28374005338208,84.45961006118294,97.4528254094916,68.62851700068282,88.64751521556671,119.5254007826792,A
g133,HiC_scaffold_1,316430,317993,11.267269954331825,3.159770274065989,19.7907609589143,13.762600524737758,12.322871375231356,23.09631999460933,A
g134,HiC_scaffold_1,318222,320179,14.775538239164876,11.508588795230974,29.523084462069374,29.245339453410537,36.50509448579576,25.830721244462737,A
g135,HiC_scaffold_1,320641,321313,30.392058225376417,10.606187179465696,27.49702289224765,8.211950775964617,11.841472991663268,11.934428535028266,A
g136,HiC_scaffold_1,321532,322931,17.387679307208685,143.86423795258642,122.29411608863312,318.2287429102301,236.9875225035076,268.97673861552755,A
g137,HiC_scaffold_1,323520,324806,12.425940567502275,0.1668293852820068,0.4973493003883766,2.4242436285558657,0.5067079677441733,2.302907870503885,A
g138,HiC_scaffold_1,325191,326991,11.30459063487939,9.299226453004582,2.669461615288024,30.21357432522309,19.376808979084,24.19700709973379,A
g139,HiC_scaffold_1,328109,329792,522.1942596348206,126.7354797482202,236.6091495520455,81.33086419163148,77.39425264608471,126.2137436250986,A
g140,HiC_scaffold_1,329992,331197,3.3405096265076764,4.720796265383853,3.3736006339317104,6.904919317145859,4.8808198857258045,6.044307779433503,A
g141,HiC_scaffold_1,331290,332310,38.09999330831273,15.06121633869687,14.303495123557363,21.883858112406724,21.564900657403847,19.86935112205054,A
g142,HiC_scaffold_1,332461,333515,58.07934472150828,118.8637718221908,28.39013532985122,113.46983675257412,109.2219523812104,64.46773316635594,A
g143,HiC_scaffold_1,333698,334761,7.91174013001789,39.98978697487233,61.661154787524666,43.59371486625674,42.43108633451154,43.16437910804901,A
g144,HiC_scaffold_1,334847,336919,19.02046670627897,13.502755256707722,6.933303013655405,44.81533220686447,24.96472552775772,49.45381294825059,A
g146,HiC_scaffold_1,338675,339689,27.4335580327232,12.606087981916003,19.832855011329457,47.25231882023362,31.95956562702232,68.31449460261818,A
g147,HiC_scaffold_1,341469,342615,23.89766619583375,91.625140321869,925.6530824821092,48.43668960322478,85.75245941842681,62.03897129152517,A
g148,HiC_scaffold_1,342701,343384,1.7484738251961112,1.6734088931130662,28.111262342428983,6.151340555188655,3.311281303432652,5.053600065563688,A
g149,HiC_scaffold_1,343531,345903,40.84639434339458,9.25142813878128,8.695853100922932,11.412420788179002,7.531133158426861,8.888692531560743,A
g150,HiC_scaffold_1,345974,347758,4.702798108859315,2.0260531989829325,0.9912190845414066,3.129800858928853,1.9563322175711133,2.443667052639749,A
g152,HiC_scaffold_1,350501,352551,1.959442350953864,1.2097094532078478,3.840938925336889,2.486012983834911,2.037371401451766,2.868875566710748,A
g153,HiC_scaffold_1,353360,355301,0.5461889125996939,0.2894413586013913,0.5874320295945216,0.8163076360579997,0.68274715849084,0.7928713581921234,A
g154,HiC_scaffold_1,357012,358017,2.192999272378195,21.257196370544712,154.5718739525831,13.506550531569076,12.919768323288768,1.0559247224156532,A
g155,HiC_scaffold_1,358334,359081,4.034446743427747,4.940674382358275,7.239295051409929,4.5884109029908,3.9248098117579806,8.030620641031971,A
g156,HiC_scaffold_1,359419,359788,0.0,0.3297223696714657,0.0,3.323130871699425,3.499509409738806,0.5761866583690424,A
g158,HiC_scaffold_1,362967,363336,0.0,0.1074157978000306,0.0,2.254796129567118,1.831502250625256,1.0074865262817088,A
g161,HiC_scaffold_1,370433,371408,10.428291821618004,2.3370095782943623,0.9875134644725392,4.389409942736831,2.2714446157528294,2.1774653384032616,A
g162,HiC_scaffold_1,371838,372975,106.81704137453896,96.89714569740188,105.85297271436868,67.38904267723788,70.85082855316621,27.68896062126455,A
g163,HiC_scaffold_1,373112,377048,0.6783244784872652,0.0,0.242990115675296,0.732724747650524,0.1511306350728819,0.360396812439139,A
g164,HiC_scaffold_1,377130,378917,5.373273827871991,1.2448126909159676,2.363404271872908,3.3972305049449263,2.033135155616268,2.0265888878552536,A
g165,HiC_scaffold_1,379143,380628,11.874272122169344,13.17960333558644,11.39223332824798,25.12112053035427,20.41407823227759,24.93049553680624,A
g166,HiC_scaffold_1,381093,382158,162.90376057991898,49.58963335457675,95.46669513980596,48.04187962071428,47.495238573300085,63.296682142559405,A
g167,HiC_scaffold_1,382248,384756,49.037360968030086,26.69764867352968,5.078344670182471,26.290695370791205,21.77136991682294,18.3461840461796,A
g168,HiC_scaffold_1,385005,393015,4.94820671027329,8.93103619870887,17.85113717321279,6.336152763211657,6.209670923057711,7.118202997257457,A
g169,HiC_scaffold_1,393196,394286,7.646290333619043,12.159862750113076,5.812278617668406,12.505246867423214,10.33613744410064,11.150340612631984,A
g170,HiC_scaffold_1,394469,395372,71.97307749412255,120.78338066047895,154.31806415700726,64.69897744785314,66.78642174906949,70.3204083162122,A
g171,HiC_scaffold_1,395451,398355,4.572820987804455,6.9630038342279175,7.488604723086173,10.70899867767315,9.528391221376262,13.930469023773018,A
g172,HiC_scaffold_1,398433,399469,2.5870142443271966,6.346718962119453,8.641913808772074,8.360774905367874,5.970100674707663,6.592935930005882,A
g173,HiC_scaffold_1,399768,401106,24.110012331021053,42.90342600577668,99.79527830515345,122.69778182594648,162.10682377199913,223.9358377840391,A
g174,HiC_scaffold_1,402252,403281,1.9826862295664025,0.2880428282088967,0.5906934369964906,7.955114378041192,9.138168321757078,8.527350395791974,A
g175,HiC_scaffold_1,403876,409332,0.0,0.0098785073483332,0.0,6.290812075145812,5.740333568682139,7.8104975834287345,A
g176,HiC_scaffold_1,409414,409795,0.0,0.1076523950401043,0.2831286430682677,0.2698914271959394,0.0,0.4177156201043933,A
g177,HiC_scaffold_1,412828,413186,1.9155265000359487,2.581904640136724,8.141886741016243,13.279430284319664,9.8825642899112,6.661299765397468,A
g178,HiC_scaffold_1,413330,414510,74.27832790310597,73.10516410778027,161.55175760748065,145.06532572311198,267.90104980655406,387.9209225482487,A
g179,HiC_scaffold_1,415114,416494,30.862473565763,8.094055143480018,13.426299027134814,24.31005284633888,47.02617658551453,41.84163175737476,A
g180,HiC_scaffold_1,416892,418184,7.55921985593071,6.857347113975324,29.430537647354363,46.50836399044809,41.98878056184988,72.75223131615162,A
g181,HiC_scaffold_1,418362,419475,0.6821590513467483,0.7884258571688433,7.375627027967082,6.0007313834721945,5.842660385114093,8.246870242235197,A
g182,HiC_scaffold_1,419781,420916,2.167796947547334,1.3858025238405187,4.224450505326409,12.606655776458377,11.608384563134791,5.65211783433433,A
g183,HiC_scaffold_1,421179,422344,1.3593735205263928,1.8265650663645423,5.652630860239389,21.35611418278098,16.449912916975606,6.40958665861902,A
g184,HiC_scaffold_1,422568,424011,0.8083579135901725,3.0038257558471875,5.010634885410864,6.65416238467902,6.307614795507315,8.606550876127384,A
g185,HiC_scaffold_1,424036,428520,0.1853064757204452,0.917963596179642,2.091461383427926,5.304681765042121,4.005267313381191,6.223697822363777,A
g186,HiC_scaffold_1,428649,429501,12.238815757809585,0.0781248809719614,0.9512218719337102,2.807459379703195,1.9138653938273664,23.551523167234244,A
g187,HiC_scaffold_1,429803,431199,11.17612304604721,2.8663832939468907,4.961365462830756,5.150063220594928,5.889267349149961,7.013663608765519,A
g188,HiC_scaffold_1,434340,434899,0.1502147536067948,0.0,0.2146818488180548,3.619546476898432,2.382185238515709,0.965169616612485,A
g189,HiC_scaffold_1,435058,435476,1.578126672116917,1.3556926409920889,3.162780754441372,9.196515359662126,7.934971023340632,3.3924556017196696,A
g190,HiC_scaffold_1,435739,436904,1.121965028707427,2.055008972844928,5.783845219136312,22.22910555139461,15.65463246717932,6.307474170134602,A
g191,HiC_scaffold_1,437128,443079,0.4295437070227491,1.6073516410938238,3.110434826132578,6.197808704494164,5.124386734804145,6.511526263183983,A
g192,HiC_scaffold_1,444539,445392,11.99650252286036,0.0,1.091258392283068,3.2347382362287886,1.8070679851337057,19.003209297168866,A
g193,HiC_scaffold_1,445694,447942,18.63172442748919,7.939260596738568,12.989625286302502,10.699868742932669,11.029296330918172,11.455796031183262,A
g194,HiC_scaffold_1,448595,450719,4.462921675306744,42.06319139503791,29.991246897633296,77.59407382956599,79.7737462245982,139.072057803888,A
g195,HiC_scaffold_1,452054,452651,28.94409383254125,58.996153672993074,45.37817308731405,64.70095908314767,58.22506253122373,67.13696731092061,A
g196,HiC_scaffold_1,453357,454068,2.392253674853233,23.685987920239256,18.764198567968688,38.13431709272636,49.44605361440796,53.45114465640256,A
g197,HiC_scaffold_1,454527,455817,0.4075354929038575,0.4058514579683394,0.9625268147873528,4.717392444037751,4.89603924876528,4.856309856607444,A
g198,HiC_scaffold_1,456358,457975,6.00915989028794,7.268253714331992,85.51628389802593,19.90586825826488,19.796510868419816,35.916370023676265,A
g199,HiC_scaffold_1,458155,461867,18.447737177569195,38.72324166060902,35.480470581161384,42.1969525467227,34.660292156269314,37.72841503031698,A
g200,HiC_scaffold_1,462622,463429,38.36207435370204,3.267275509854985,4.068408115274487,8.301750141308359,5.708692873515069,8.155376685655337,A
g201,HiC_scaffold_1,463513,468068,0.6114411908987305,0.5464830217125364,0.6306173656765015,2.8103505836188134,1.9059751996999263,3.137925919307796,A
g202,HiC_scaffold_1,468917,470294,51.49601759701414,268.4066590381872,219.2301553878143,71.18361094128029,103.31040242484612,78.85441760491968,A
g203,HiC_scaffold_1,470436,472058,23.322752402447147,15.180368205807715,5.669600425696904,16.859409544684535,11.394466051520109,14.58786581788917,A
g204,HiC_scaffold_1,472358,474005,5.877862025813592,28.21398377025722,13.017962893151676,9.184032139859124,8.841989198125855,6.452993664125444,A
g205,HiC_scaffold_1,474198,475329,1.766446716995686,16.281563331217022,10.117220260249002,8.600188136780844,8.943873788246208,6.209271511001939,A
g206,HiC_scaffold_1,476770,481420,104.944281423297,32.62473497375046,51.18959120002148,41.67507398621251,37.82623265430411,69.46031222956812,A
g207,HiC_scaffold_1,481483,483829,2.7714317855438173,0.0724636045808544,0.047378825805436,2.259902482926272,0.9440502960151632,3.2892246079430247,A
g208,HiC_scaffold_1,484053,485394,1.8315781546006005,0.0,0.0,0.3383712003899384,0.2027263432941271,0.4514343405732189,A
g209,HiC_scaffold_1,485946,487642,85.886394949723,86.17453182684727,17.056169607300305,82.42427419589471,47.02416427719204,39.52947512114863,A
g210,HiC_scaffold_1,487962,488960,0.5746579500107846,0.2586847769606503,0.5343921892463317,2.9870303532445908,2.26993905337415,4.624807169660275,A
g211,HiC_scaffold_1,489068,493166,5.641924157098856,6.5379825467574655,8.074251005329693,8.178660144300714,6.1964224330804925,8.39438632705912,A
g212,HiC_scaffold_1,493280,495087,54.756884302270166,296.5970305621373,82.12335653447556,499.5733856366964,386.61505803976,507.3846524104056,A
g213,HiC_scaffold_1,495713,499142,7.777639493454481,9.13674404959442,4.611720884455687,16.078347055255286,10.561834317414275,13.382535921332105,A
g214,HiC_scaffold_1,499347,500258,1090.2703189745782,1.3738592201551203,2.933794649824499,5.542750186938498,2.5469691552835667,4.506179424944417,A
g215,HiC_scaffold_1,500506,501853,77.67259515633958,10.466910258272598,5.581295353381765,4.727034273122026,3.5010071574998287,3.822369797729796,A
g216,HiC_scaffold_1,501937,502776,6.202910397689075,2.9025280780085243,3.638100488730706,14.375717579197415,12.543049926403452,6.324355016772392,A
g217,HiC_scaffold_1,502859,505590,5.137801169685792,2.201861042854809,1.4304851947942812,3.009153929697644,1.8967587394105048,2.8056965199056725,A
g218,HiC_scaffold_1,505614,507497,4.06555836224327,4.4128355681695055,2.2425077180948008,7.488682617747456,7.167545992956807,6.288346403901201,A
g219,HiC_scaffold_1,507619,509434,3.1992993093313675,13.418063281514268,10.6166416948458,15.833189179015648,16.651883801927188,17.22782111496649,A
g220,HiC_scaffold_1,510100,511261,10.13299144898993,7.256978195941956,5.740056005501657,13.767626288596988,15.603867671441716,17.067091635711733,A
g221,HiC_scaffold_1,511347,513835,2.911277046115292,3.4486232541010544,3.255814154898581,3.93563187053013,3.9914939119881,3.8901318031029817,A
g222,HiC_scaffold_1,514398,515132,439.0301460481315,749.4936763515947,405.8163472906723,850.8705247744548,693.4982401732427,702.4502906558073,A
g235,HiC_scaffold_1,546022,546427,0.0,0.0978677268844723,0.0,0.4423890138431416,2.128258215053477,0.5242046185044889,A
g247,HiC_scaffold_1,574516,575249,200.00036585471167,581.9812978754385,734.8294602595505,1316.2249718436783,978.8488861435906,1382.717482911658,A
g248,HiC_scaffold_1,575590,576073,7.817190941360208,16.383525944240333,21.27504263396533,104.03171144752936,71.80896923354292,104.50515603246544,A
g249,HiC_scaffold_1,576224,577501,30.08036237175616,8.218643795293243,13.947997660493169,10.76717812580544,9.520071925615923,11.250884316820756,A
g250,HiC_scaffold_1,577619,580178,21.999149344537106,23.25024767520174,10.976073693491944,26.272562997567974,23.751896501554604,20.273594646169165,A
g251,HiC_scaffold_1,580366,581124,4.360962464170852,0.0569488927991541,1.1227506345808949,1.0655097735486818,0.4254698292276706,1.9079029619713048,A
g252,HiC_scaffold_1,581250,581940,63.63429808286837,28.60480210728326,15.93985868238106,49.90471083414612,41.75519597958992,28.840893540279367,A
g253,HiC_scaffold_1,581981,584391,26.897825255353546,3.639910717706188,16.108497851891034,13.445082703807042,6.608908313357466,5.603861035169068,A
g254,HiC_scaffold_1,584667,585948,10.57236819068972,1.3552588021082446,11.287970359386197,10.152931491063146,4.730869318656834,4.059590401684064,A
g255,HiC_scaffold_1,586141,588975,6.1494899950538215,7.550787553837921,14.596612976058871,54.70475332154821,34.36581879942722,39.24592012554359,A
g256,HiC_scaffold_1,590016,591852,1.7423915989108267,0.3283340084725383,12.34657109335567,10.169724954598308,2.8823183974572064,9.65479556847606,A
g257,HiC_scaffold_1,592193,592541,6.119718305619816,1.477142708763573,8.76298313738141,20.561170065504623,12.451159358713712,29.93049618775987,A
g258,HiC_scaffold_1,592594,594360,7.885535775019435,3.338576931211027,2.834877077469409,4.749564911713057,2.918392883823504,4.307529269215135,A
g259,HiC_scaffold_1,594512,596116,28.54752073043589,17.791826875153546,28.631581401243626,26.16657079896062,16.964426918487728,17.73657094491313,A
g260,HiC_scaffold_1,596185,596822,4924.032087375963,6335.495450253378,5963.819251185405,3946.2200801930367,5001.859154685159,5163.62665761819,A
g261,HiC_scaffold_1,598180,601615,240.1664571141292,146.0006568939121,41.27449643651187,44.88340098989608,48.01377416547017,29.44653057066512,A
g262,HiC_scaffold_1,601711,602481,2.9489975483203983,1.6130945838557218,1.6898436881325485,20.27848795196968,14.082782472118948,11.949801179492788,A
g273,HiC_scaffold_1,636952,638431,0.0,0.0267994789643078,0.0,9.037372916391815,11.89030484863775,11.056937897563085,A
g274,HiC_scaffold_1,638724,639707,0.0404990757273221,0.0878562003251536,0.0774645167944483,64.95758063013756,93.89269931613993,103.03254233816484,A
g275,HiC_scaffold_1,642371,642620,0.3056165645308198,0.0,0.426777169337097,0.1000987950361163,0.106170386870354,0.0,A
g276,HiC_scaffold_1,642426,642958,1.4996363083581017,0.1454452571286517,2.516027540173627,1.6797328744585884,0.9639046078495188,1.3172075239506804,A
g278,HiC_scaffold_1,643634,644166,1.211249112731838,1.725780913599587,1.637693784579628,1.6686327542256771,0.8550483116283647,2.0689552688104653,A
g279,HiC_scaffold_1,644442,645738,61.54728386005124,20.820770680196468,114.69168221268356,28.66164798450649,43.471238711509024,24.5737207072016,A
g280,HiC_scaffold_1,646145,647381,0.4794323027287753,0.1564242886709524,0.8453943020635959,1.422735658742703,0.9272569791804042,0.8807941134664954,A
g281,HiC_scaffold_1,647457,648425,6.60567250493553,4.652493928633373,3.65873268462024,17.140050911137962,16.028195536942285,21.264271448458864,A
g282,HiC_scaffold_1,648945,651894,2.639385440378484,0.5604192157877359,0.5324140805815305,2.1041867176970794,1.6016661503081222,1.853333803947877,A
g283,HiC_scaffold_1,652052,652941,56.08372314062655,14.550835072739826,2.7670173347110207,51.67280058950281,40.08017454887138,21.79431818770289,A
g284,HiC_scaffold_1,653114,654072,2.371784990095405,4.540343330798848,5.6534930226461695,9.49188468703002,6.552134630920571,7.632470645086665,A
g285,HiC_scaffold_1,654206,655099,5.640676300404909,12.349408906008012,31.225947588949936,25.310000502340536,18.85741131283092,30.27872625319766,A
g286,HiC_scaffold_1,655237,656302,33.30582106434062,30.62648599512935,42.016041102919765,22.767958233133136,25.419502703162884,18.693691309664693,A
g287,HiC_scaffold_1,656652,657038,308.7732296802656,422.19894306104857,269.18740408091526,674.6720306119405,632.5353416620364,470.7305425657772,A
g288,HiC_scaffold_1,657247,658027,20.41036473299642,52.186582993141286,40.504862943949405,44.39608995560938,43.90765503075548,30.75086588501532,A
g289,HiC_scaffold_1,658755,659727,1.5861382999517055,0.2081476813860719,0.1093287193054908,1.0980421709424764,0.8290904707124346,0.7093022817178816,A
